HolderAddress,Balance
0x6d44Ef9E2fEdFEa0814b35D8d734E11C18710F61,"34,644,867,460"
0xAd5fD732d8D1221646Dc261A6Fcc8f2eC6726CF5,"34,605,747,423"
0x7B177325DC386A68AA155b47416eDAb27A20D684,"34,549,190,629"
0x99c2c66FA07A377d35Ded2Ab0603626162531bE8,"33,668,717,027"
0xe9195DABa15B5D92f053fF12AE483eCf4f41c0a7,"33,073,185,006"
0x76C023Ff6925A1757B0817Bd3271c5856Fe5ef04,"32,311,185,093"
0x0fFa7eDAEfcFbc904145FD94E5c32069C6E42275,"31,922,035,604"
0x40b0afcC0045B3624ec345123b60EA58e0124255,"30,718,311,721"
0xf3B4a295549a56e843d7D4f837a692B558Ee86E0,"30,212,914,406"
0x1cb4948839EeA8002bb617946feA5B1825b22C07,"29,463,950,120"
0xF48F6c59199C023FC4e81fBFf3B031f1128690f9,"29,409,621,119"
0x84e40B2376383961Fa9EC6346144636d85B43561,"29,200,881,767"
0x506e211e2597e7697309A532cB6227a0b559032B,"29,184,033,394"
0xAB58cF30af7BA8e000414cc9aEB33f3Af5dd9910,"28,603,628,388"
0x49d18B770Df0D5361c09392e6c3DF8d94d2216E9,"27,823,768,004"
0x00C522b35AFa41a4d2851dc155A2D38E67bcAeda,"27,339,614,145"
0xdD401061B09452E3FBC27678ECD9A4ccC5B2188B,"27,025,363,628"
0xAD1408B91D5883cC6f43Ec4BAAeC37579e909012,"26,976,330,796"
0xB0a559E83318Bf265A14C9F8968dCF4111B18cbc,"26,852,812,311"
0x8bE0FA1C306bc74036Da7A27680C025B099AA2C3,"26,821,819,250"
0x0C619402e57A2b6C93728dF02F2307d504BEe0B3,"26,759,594,184"
0x686B8e789AD971256d75468D9BfeCF214Db5494D,"26,673,825,643"
0x4B7bcb3D16d9B3D04813d7814476EAE5aC4AC5E8,"26,367,339,549"
0x83650A7cDb71376335BfC80FFCFe18447351C97b,"26,365,749,582"
0x78Ad0A60F4A4F42e9C37E00951e8A65b982F14B4,"26,190,544,680"
0x54c123c2ae49145634F6c364aB1872780dAd4CBE,"26,169,124,438"
0x42Dac4c72EEe97baeE3bBacc7102790a7a1800Ee,"26,043,032,156"
0xA46374BB5a49fC1afEe0b33689E7d7f6e2E6BA2d,"25,837,433,849"
0xd35D748B607b5667Ce905cc130272740f8639e9c,"25,786,434,153"
0x10D1fB8CE48FCB6c418FFFBb1E4B919cA927763f,"25,773,608,067"
0x0bA7122364d09D08739b16548351671391797524,"25,772,365,467"
0x98B2690c6A98669B53f99Ad80C0eEd08a641707C,"25,761,504,195"
0x4676118BD3a3449e7Dc5b55a072a16ab88fA833b,"25,701,442,379"
0x4580719aB87eB414Df356c423bAdEb95b71E13cD,"25,605,800,129"
0xDBe156ACA791fE53d3dedcFEf7Cc6Ea0736ADc7E,"25,533,710,045"
